id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1165_6_Brassimet_Leaves_PAXs_3_Neg_621	C9H7NO5S	[M - H]-	Alkaloids	0.6843184232711792	Tryptophan alkaloids	0.5243183374404907	Simple indole alkaloids	0.5457500219345093	Arylsulfates	0.6979612708091736			Arylsulfates	0.6979612708091736	Organic sulfuric acids and derivatives	0.910895586013794	Organic acids and derivatives	0.9999690055847168	Organic compounds; Organoheterocyclic compounds; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Organosulfonic acids; Sulfuric acid monoesters; Arylsulfonic acids and derivatives; Benzenoids; Arylsufonic acids; 1-sulfo,2-unsubstituted aromatic compounds; Sulfuric acid esters; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Arylsulfates; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
736_6_Brassimet_Leaves_PAXs_22_Pos_4449	C20H35N7O6S	[M + K]+	Amino acids and Peptides	0.6364083290100098	Small peptides	0.8266736268997192	Tripeptides	0.7051416039466858	Oligopeptides	0.5330097675323486	Peptides	0.8817564249038696	Amino acids, peptides, and analogues	0.999663233757019	Carboxylic acids and derivatives	0.9993371367454529	Organic acids and derivatives	0.9994627833366394	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Hydroxy fatty acids; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Thia fatty acids; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Sulfenyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Methionine and derivatives; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
2348_6_Brassimet_Leaves_PAXs_52_Pos_3143	C18H26O4	[M + H]+	Fatty acids	0.6148329973220825	Eicosanoids	0.2469683140516281	12-oxophytodienoic acid metabolites	0.22066113352775574	Benzene and substituted derivatives	0.5321632027626038					Benzene and substituted derivatives	0.5321632027626038	Benzenoids	0.7699299454689026	Organic compounds; Lipids and lipid-like molecules; Ketones; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1014_6_Brassimet_Leaves_PAXs_27_Pos_5229	C13H16N5O7P	[M + H]+	Carbohydrates	0.9805204272270203	Nucleosides	0.9617629647254944	Purine nucleos(t)ides	0.9645159244537354	Purine nucleotides	0.9363422989845276					Purine nucleotides	0.9363422989845276	Nucleosides, nucleotides, and analogues	0.9446212649345398	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Monoalkylamines; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Pentose phosphates; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 1,2-diols; Tetrahydrofurans; 6-aminopurines; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2037_6_Brassimet_Leaves_PAXs_46_Pos_2531	C5H12N2O4S2	[M + H]+	Amino acids and Peptides	0.9990909099578857	Small peptides	0.9997407793998718	Aminoacids	0.9970909357070923	Alpha amino acids	0.9618618488311768	Amino acids and derivatives	0.9994487166404724	Amino acids, peptides, and analogues	0.9994170665740967	Carboxylic acids and derivatives	0.9918665289878845	Organic acids and derivatives	0.9999123811721802	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic disulfides; Sulfenyl compounds; Organic oxides; Dialkyldisulfides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1327_6_Brassimet_Leaves_PAXs_33_Pos_6288	C15H19N5O3	[M + H]+	Amino acids and Peptides	0.9853730797767639	Small peptides	0.9971629977226257	Dipeptides	0.9980916380882263	N-acyl-alpha amino acids	0.8344210386276245	Amino acids and derivatives	0.9946990013122559	Amino acids, peptides, and analogues	0.9943445920944214	Carboxylic acids and derivatives	0.9961513876914978	Organic acids and derivatives	0.9982696771621704	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carbonyl compounds; N-acyl-alpha amino acids; Benzenoids; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1498_6_Brassimet_Leaves_PAXs_36_Pos_1579	C11H17NO5S	[M + H]+	Amino acids and Peptides	0.999930739402771	Amino acid glycosides	0.9999922513961792	Glucosinolates	0.9965428709983826	Hexoses	0.8311601281166077	Monosaccharides	0.9986737966537476	Carbohydrates and carbohydrate conjugates	0.997907280921936	Organooxygen compounds	0.9999997615814209	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Thioacetals; Hexoses; Monosaccharides; Secondary alcohols; Oxanes; Glycosyl compounds; Monothioacetals; Thioglycosides; Polyols; Sulfenyl compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
490_6_Brassimet_Leaves_PAXs_18_Pos_4165	C11H16O2	[M + H]+	Terpenoids	0.9093148112297058	Monoterpenoids	0.7374961972236633	Fenchane monoterpenoids	0.5217068195343018	Monoterpenoids	0.6137604713439941			Monoterpenoids	0.6137604713439941	Prenol lipids	0.4978053867816925	Lipids and lipid-like molecules	0.2403685301542282	Organic compounds; Ketones; Alcohols and polyols; Organooxygen compounds; Monoterpenoids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2047_6_Brassimet_Leaves_PAXs_46_Pos_2545	C24H29N7O7S2	[M + H]+	Amino acids and Peptides	0.9997032284736633	Small peptides	0.9989023208618164	Tripeptides	0.7400668859481812	Oligopeptides	0.9480007290840149	Peptides	0.9996064305305481	Amino acids, peptides, and analogues	0.9999996423721313	Carboxylic acids and derivatives	0.9999841451644897	Organic acids and derivatives	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrroles; Tryptamines and derivatives; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Sulfonyls; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Indolyl carboxylic acids and derivatives; Organosulfonamides; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Indoles; Organic disulfides; Aminosulfonyl compounds; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Dialkyldisulfides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; 3-alkylindoles; Cysteine and derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1636_6_Brassimet_Leaves_PAXs_39_Pos_1977	C25H36O3	[M + Na]+	Terpenoids	0.9810057878494263	Steroids	0.46820923686027527	Apocarotenoids (β-)	0.7449411153793335	Steroids and steroid derivatives	0.5324726104736328					Steroids and steroid derivatives	0.5324726104736328	Lipids and lipid-like molecules	0.856827974319458	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Steroids and steroid derivatives; Organooxygen compounds; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
120_6_Brassimet_Leaves_PAXs_10_Pos_3599	C31H38N4O6	[M + Na]+	Alkaloids	0.9541696310043335	Tryptophan alkaloids	0.2517610788345337	Pyridine alkaloids	0.22123156487941742	Amino acids	0.7456644773483276	Amino acids and derivatives	0.9655653834342957	Amino acids, peptides, and analogues	0.9633954763412476	Carboxylic acids and derivatives	0.9998819828033447	Organic acids and derivatives	0.9999269247055054	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Anisoles; Lactams; Piperidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Tertiary carboxylic acid amides; Ketimines; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2332_6_Brassimet_Leaves_PAXs_51_Pos_3122	C30H42N14O13	[M + H]+	Amino acids and Peptides	0.6255025267601013	Oligopeptides	0.5378817915916443	Cyclic peptides	0.53826504945755	Peptides	0.6773089170455933	Peptides	0.6773089170455933	Amino acids, peptides, and analogues	0.989859402179718	Carboxylic acids and derivatives	0.9950548410415649	Organic acids and derivatives	0.9996249675750732	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; Polyols; Alpha amino acid amides; Benzenoids; Amines; Primary amines; Carboximidamides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1167_6_Brassimet_Leaves_PAXs_3_Neg_628	C16H20N2O10S2	[M - H]-	Amino acids and Peptides	0.8589258193969727	Amino acid glycosides	0.8647370934486389	Glucosinolates	0.7738538980484009	Alkylglucosinolates	0.6729801297187805	Monosaccharides	0.8193836212158203	Carbohydrates and carbohydrate conjugates	0.7867133021354675	Organooxygen compounds	0.9999144077301025	Organic oxygen compounds	0.9999716281890869	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Styrenes; Coumaric acids and derivatives; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucosinolates; Organic sulfuric acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Thioacetals; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Hexoses; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Monothioacetals; Thioglycosides; Benzene and substituted derivatives; Polyols; Benzenoids; Sulfenyl compounds; Cinnamic acid esters; Fatty Acyls; Alkylglucosinolates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
1382_6_Brassimet_Leaves_PAXs_34_Pos_1546	C11H10O4	[M + H]+	Shikimates and Phenylpropanoids	0.9640972018241882	Phenylpropanoids (C6-C3)	0.9742363095283508	Cinnamic acids and derivatives	0.8957393765449524	Hydroxycinnamic acids and derivatives	0.599018931388855			Hydroxycinnamic acids and derivatives	0.599018931388855	Cinnamic acids and derivatives	0.49958062171936035	Phenylpropanoids and polyketides	0.8273957967758179	Organic compounds; Cinnamaldehydes; Styrenes; Aldehydes; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Alpha,beta-unsaturated aldehydes; Enals; Benzenoids; Alpha,beta-unsaturated carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2409_6_Brassimet_Leaves_PAXs_53_Pos_3337	C15H25N5O6	[M + H]+	Carbohydrates	0.9395914077758789	Nucleosides	0.833276093006134	Purine nucleos(t)ides	0.7717757225036621	Alpha amino acids and derivatives	0.7794768810272217	Amino acids and derivatives	0.9117285013198853	Amino acids, peptides, and analogues	0.9056012630462646	Carboxylic acids and derivatives	0.9301819801330566	Organic acids and derivatives	0.9333821535110474	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Azoles; Monoalkylamines; Carboxylic acid derivatives; Carboxylic acid esters; Pentoses; Monosaccharides; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
847_6_Brassimet_Leaves_PAXs_24_Pos_4787	C38H55NO20	[M + H]+	Terpenoids	0.7343679070472717	Apocarotenoids	0.7376915812492371	Secoiridoid monoterpenoids	0.3250681459903717	Diterpene glycosides	0.712390661239624	Diterpene glycosides	0.712390661239624	Terpene glycosides	0.8127102851867676	Prenol lipids	0.9194033145904541	Lipids and lipid-like molecules	0.9899094104766846	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Aldehydes; Alcohols and polyols; Enols; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Disaccharides; Acetals; Secondary alcohols; Tertiary alcohols; Diterpene glycosides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Terpene glycosides; Glycosyl compounds; O-glycosyl compounds; Abscisic acids and derivatives; Polyols; Tetracarboxylic acids and derivatives; Cyclic ketones; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Saccharolipids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Cyclohexenones; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
933_6_Brassimet_Leaves_PAXs_26_Pos_4992	C25H39N5O19S2	[M + H]+	Amino acids and Peptides	0.9842549562454224	Small peptides	0.9836586117744446	Tripeptides	0.5515375733375549	Gamma-glutamyl peptides	0.9902809858322144	Peptides	0.998908519744873	Amino acids, peptides, and analogues	0.9999395608901978	Carboxylic acids and derivatives	0.9999715089797974	Organic acids and derivatives	0.999990701675415	Organic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Hemiacetals; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Organic disulfides; Tetracarboxylic acids and derivatives; Gamma-glutamyl peptides; Sulfenyl compounds; Fatty Acyls; Organic oxides; Dialkyldisulfides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
2272_6_Brassimet_Leaves_PAXs_50_Pos_3030	C25H29N3O8	[M + H]+	Alkaloids	0.4516637921333313	Tryptophan alkaloids	0.6774985194206238	Simple coumarins	0.34058845043182373	Amino acids	0.705354630947113	Amino acids and derivatives	0.8164467215538025	Amino acids, peptides, and analogues	0.8032162189483643	Carboxylic acids and derivatives	0.9689413905143738	Organic acids and derivatives	0.9955824017524719	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Phenols; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Pyridoindoles; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Benzenoids; Amines; Indoles; Vinylogous amides; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
211_6_Brassimet_Leaves_PAXs_12_Pos_3726	C23H42N2O7	[M + H]+	Polyketides	0.5110572576522827	Linear polyketides	0.3095652461051941	Cholane steroids	0.5266443490982056	Hydroxy bile acids, alcohols and derivatives	0.7231156826019287	Hydroxy bile acids, alcohols and derivatives	0.7231156826019287	Bile acids, alcohols and derivatives	0.38487282395362854	Steroids and steroid derivatives	0.010916775092482567	Lipids and lipid-like molecules	0.9534968733787537	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Cyclopentanols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1068_6_Brassimet_Leaves_PAXs_28_Pos_5409	C15H20O	[M + H]+	Terpenoids	0.9989162683486938	Sesquiterpenoids	0.9928602576255798	Eudesmane sesquiterpenoids	0.7944982647895813	Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids	0.5404276847839355	Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids	0.5404276847839355	Sesquiterpenoids	0.8643236756324768	Prenol lipids	0.895416259765625	Lipids and lipid-like molecules	0.8150407671928406	Organic compounds; Lipids and lipid-like molecules; Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids; Ketones; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
524_6_Brassimet_Leaves_PAXs_18_Pos_4207	C16H29N3O6	[M + H]+	Amino acids and Peptides	0.9985951781272888	Small peptides	0.9993594288825989	Tripeptides	0.8736451864242554	Oligopeptides	0.8277139663696289	Peptides	0.9962678551673889	Amino acids, peptides, and analogues	0.9998527765274048	Carboxylic acids and derivatives	0.999934196472168	Organic acids and derivatives	0.9999887943267822	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid salts; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1092_6_Brassimet_Leaves_PAXs_29_Pos_5471	C14H16O9	[M + H]+	Shikimates and Phenylpropanoids	0.9484458565711975	Phenolic acids (C6-C1)	0.7644789814949036	Simple phenolic acids	0.778501570224762	Phenolic glycosides	0.9783310890197754	Glycosyl compounds	0.8985185027122498	Carbohydrates and carbohydrate conjugates	0.9999310970306396	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrans; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Glucuronides; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; O-glucuronides; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; Phenoxy compounds; Chemical entities
2239_6_Brassimet_Leaves_PAXs_5_Neg_850	C18H20N2O7	[M - H]-	Alkaloids	0.5856081247329712	Small peptides	0.5265369415283203	Dipeptides	0.28741341829299927	Alpha amino acids	0.6920569539070129	Amino acids and derivatives	0.913161039352417	Amino acids, peptides, and analogues	0.9141604900360107	Carboxylic acids and derivatives	0.9961225390434265	Organic acids and derivatives	0.9999395608901978	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Benzenoids; Secondary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
817_6_Brassimet_Leaves_PAXs_23_Pos_4683	C15H24O6	[M + H]+	Fatty acids	0.7233753800392151	Macrolides	0.22658896446228027	Macrolide lactones	0.22450274229049683	1-monoacylglycerols	0.9993972778320312	Monoacylglycerols	0.9778559803962708	Monoradylglycerols	0.9675585627555847	Glycerolipids	0.9822626113891602	Lipids and lipid-like molecules	0.9726876616477966	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monoacylglycerols; Monocarboxylic acids and derivatives; Carboxylic acid esters; 1-monoacylglycerols; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Monoradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1302_6_Brassimet_Leaves_PAXs_32_Pos_618	C13H18O	[M + H]+	Terpenoids	0.9982835054397583	Sesquiterpenoids	0.8433045148849487	Eudesmane sesquiterpenoids	0.4820171594619751	Cyclic ketones	0.8968268632888794	Ketones	0.9879186749458313	Carbonyl compounds	0.9953234791755676	Organooxygen compounds	0.9999997615814209	Organic oxygen compounds	1.0	Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
2106_6_Brassimet_Leaves_PAXs_48_Pos_2676	C15H26N6O8	[M + Na]+	Amino acids and Peptides	0.5720512270927429	Small peptides	0.7115920186042786	Dipeptides	0.4469763934612274	N-acyl-alpha amino acids and derivatives	0.601517379283905	Amino acids and derivatives	0.663849413394928	Amino acids, peptides, and analogues	0.6442926526069641	Carboxylic acids and derivatives	0.9770893454551697	Organic acids and derivatives	0.996685802936554	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
