id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
2619_6_Brassimet_Leaves_PAXs_9_Pos_3453	C21H24N2O4	[M + H]+	C21H24N2O4	Alkaloids	0.38421663641929626	Tryptophan alkaloids	0.26511815190315247	Ansa macrolides	0.030457578599452972	Indoles and derivatives	0.6062681078910828					Indoles and derivatives	0.6062681078910828	Organoheterocyclic compounds	0.9988435506820679	Organic compounds; Organoheterocyclic compounds; Pyrrolines; Ketones; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Cyclic ketones; Vinylogous acids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1532_6_Brassimet_Leaves_PAXs_37_Pos_1667	C21H30N2O10	[M + H]+	C21H30N2O10	Amino acids and Peptides	0.6035054922103882	Polyols	0.25688332319259644	Amino cyclitols	0.643916666507721	Disaccharides	0.5443866848945618	Disaccharides	0.5443866848945618	Carbohydrates and carbohydrate conjugates	0.9645445346832275	Organooxygen compounds	0.9999986886978149	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Cyclic alcohols and derivatives; Disaccharides; Acetals; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Dialkylamines; Benzene and substituted derivatives; Polyols; Benzenoids; Amines; Secondary amines; Alkanolamines; Aminocyclitols and derivatives; Cyclohexanols; Cyclohexylamines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
649_6_Brassimet_Leaves_PAXs_20_Pos_1400	C16H23N7O9	[M + Na]+	C16H23N7O9	Carbohydrates	0.7578937411308289	Nucleosides	0.3244064748287201	Pyrimidine nucleos(t)ides	0.1395525485277176	Amino acids and derivatives	0.6325446367263794	Amino acids and derivatives	0.6325446367263794	Amino acids, peptides, and analogues	0.6128323078155518	Carboxylic acids and derivatives	0.8915758728981018	Organic acids and derivatives	0.9516593813896179	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Organic nitro compounds; Carboxylic acid esters; Aminopyrimidines and derivatives; Diazines; Secondary carboxylic acid amides; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1226_6_Brassimet_Leaves_PAXs_31_Pos_5872	C16H31NO5	[M + H]+	C16H31NO5	Polyketides	0.5244448184967041	Linear polyketides	0.5465797185897827	Open-chain polyketides	0.4836311936378479	Fatty amides	0.5580874681472778			Fatty amides	0.5580874681472778	Fatty Acyls	0.7712257504463196	Lipids and lipid-like molecules	0.821719229221344	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1249_6_Brassimet_Leaves_PAXs_31_Pos_597	C27H48N4O16P2S2	[M + H]+	C27H48N4O16P2S2	Fatty acids	0.9956529140472412	Fatty esters	0.9995341300964355	Fatty acyl CoAs	0.9999997615814209	2,3,4-saturated fatty acyl CoAs	0.8374005556106567	Acyl CoAs	0.2371225655078888	Fatty acyl thioesters	0.9848176836967468	Fatty Acyls	0.9587344527244568	Lipids and lipid-like molecules	0.979341447353363	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Organic oxoanionic compounds; Thiocarboxylic acids and derivatives; Dialkyl ethers; Thioesters; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside diphosphates; Secondary alcohols; Organic pyrophosphates; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Pentose phosphates; Amines; Primary amines; Tetrahydrofurans; 2,3,4-saturated fatty acyl CoAs; Sulfenyl compounds; Fatty acyl thioesters; Alkyl phosphates; Monoalkyl phosphates; Organic salts; Carbothioic S-esters; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
118_6_Brassimet_Leaves_PAXs_10_Pos_3597	C17H20N2O6S	[M + H]+	C17H20N2O6S	Alkaloids	0.684961199760437	Amino acid glycosides	0.6532878279685974	Pyridine alkaloids	0.1472449004650116	Hexoses	0.5388389229774475	Monosaccharides	0.9386522769927979	Carbohydrates and carbohydrate conjugates	0.9278921484947205	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Thioacetals; Thioethers; Hexoses; Monosaccharides; Secondary alcohols; Oxanes; Monothioacetals; Thioglycosides; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Sulfenyl compounds; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
1934_6_Brassimet_Leaves_PAXs_44_Pos_2429	C17H23N3O6S	[M + H]+	C17H23N3O6S	Amino acids and Peptides	0.4634896218776703	Tryptophan alkaloids	0.5043143033981323	Pyrimidine nucleos(t)ides	0.13876497745513916	Alpha amino acids	0.7529085874557495	Amino acids and derivatives	0.7708541750907898	Amino acids, peptides, and analogues	0.7628417611122131	Carboxylic acids and derivatives	0.7285546660423279	Organic acids and derivatives	0.583122730255127	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Thioethers; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Polyols; Alpha amino acids; Benzenoids; Amines; Azolidines; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities
922_6_Brassimet_Leaves_PAXs_25_Pos_4982	C10H7NO	[M + H]+	C10H7NO	Alkaloids	0.9844616055488586	Tryptophan alkaloids	0.7683625221252441	Simple indole alkaloids	0.4311085343360901	Aryl-aldehydes	0.8401902318000793	Aldehydes	0.9320841431617737	Carbonyl compounds	0.9649959802627563	Organooxygen compounds	0.9997909665107727	Organic oxygen compounds	0.9999980926513672	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Aldehydes; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Benzenoids; Aryl-aldehydes; Vinylogous amides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
2319_6_Brassimet_Leaves_PAXs_51_Pos_3095	C24H46N4O8S	[M + K]+	C24H46N4O8S	Amino acids and Peptides	0.533970057964325	Eicosanoids	0.2371109575033188	Open-chain polyketides	0.07193613797426224	Peptides	0.9896163940429688	Peptides	0.9896163940429688	Amino acids, peptides, and analogues	0.9819532632827759	Carboxylic acids and derivatives	0.9979352951049805	Organic acids and derivatives	0.9996834993362427	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Fatty amides; Hydroxy fatty acids; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Thia fatty acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
990_6_Brassimet_Leaves_PAXs_27_Pos_5156	C17H23N7O16	[M + Na]+	C17H23N7O16	Carbohydrates	0.42008712887763977	Pseudoalkaloids	0.11252300441265106	Dipeptides	0.07100870460271835	Aspartic acid and derivatives	0.7734313011169434	Amino acids and derivatives	0.5021532773971558	Amino acids, peptides, and analogues	0.5126239657402039	Carboxylic acids and derivatives	0.3679050803184509	Organic acids and derivatives	0.9378839135169983	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Azoles; Aminopyrimidines and derivatives; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
535_6_Brassimet_Leaves_PAXs_18_Pos_4220	C11H20N2O5	[M + H]+	C11H20N2O5	Amino acids and Peptides	0.9641427397727966	Small peptides	0.9943893551826477	Dipeptides	0.9957209229469299	Gamma-glutamyl amino acids	0.5990729928016663	Peptides	0.41197237372398376	Amino acids, peptides, and analogues	0.9870476722717285	Carboxylic acids and derivatives	0.9998377561569214	Organic acids and derivatives	0.9999892711639404	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; N-acyl-alpha amino acids; Alpha amino acids; Amines; Primary amines; Gamma-glutamyl amino acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
701_6_Brassimet_Leaves_PAXs_21_Pos_4387	C19H29N3O11S2	[M + H]+	C19H29N3O11S2	Amino acids and Peptides	0.9987051486968994	Small peptides	0.9997585415840149	Dipeptides	0.9445262551307678	Gamma-glutamyl peptides	0.9899408221244812	Peptides	0.999997615814209	Amino acids, peptides, and analogues	0.9999969005584717	Carboxylic acids and derivatives	0.9999856948852539	Organic acids and derivatives	0.9999953508377075	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Alpha amino acids; Benzenoids; Amines; Primary amines; Gamma-glutamyl peptides; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Glutamine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
2167_6_Brassimet_Leaves_PAXs_49_Pos_2838	C19H21N5O5	[M + H]+	C19H21N5O5	Alkaloids	0.9699381589889526	Peptide alkaloids	0.2877322733402252	Simple amide alkaloids	0.15625987946987152	Amino acids and derivatives	0.5501468181610107	Amino acids and derivatives	0.5501468181610107	Amino acids, peptides, and analogues	0.5430821180343628	Carboxylic acids and derivatives	0.9117343425750732	Organic acids and derivatives	0.9745844602584839	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Phenols; Catechols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Benzenediols; Secondary carboxylic acid amides; Benzenoids; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
1704_6_Brassimet_Leaves_PAXs_4_Neg_740	C14H20N2O7S	[M - H]-	C14H20N2O7S	Shikimates and Phenylpropanoids	0.6218546628952026	Phenolic acids (C6-C1)	0.6459071636199951	Simple phenolic acids	0.7012233138084412	Gallic acid and derivatives	0.6466796398162842	Hydroxybenzoic acid derivatives	0.4313165247440338	Benzoic acids and derivatives	0.9077272415161133	Benzene and substituted derivatives	0.9985573887825012	Benzenoids	0.9999653100967407	Organic compounds; Organosulfur compounds; Benzenesulfonamides; Alkyl aryl ethers; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acid esters; Gallic acid and derivatives; Benzoic acid esters; Benzene and substituted derivatives; Phenol ethers; Methoxybenzoic acids and derivatives; P-methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Organic oxides; Dimethoxybenzenes; Methoxybenzenes; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
2325_6_Brassimet_Leaves_PAXs_51_Pos_3108	C18H22N2O3	[M + H]+	C18H22N2O3	Alkaloids	0.9581936597824097	Tryptophan alkaloids	0.8188347816467285	Quinoline alkaloids	0.06187184900045395	Amino acids and derivatives	0.5671501159667969	Amino acids and derivatives	0.5671501159667969	Amino acids, peptides, and analogues	0.5525543093681335	Carboxylic acids and derivatives	0.9054341912269592	Organic acids and derivatives	0.9327534437179565	Organic compounds; Amino acids, peptides, and analogues; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Aniline and substituted anilines; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Secondary amines; Secondary alkylarylamines; Aralkylamines; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
2255_6_Brassimet_Leaves_PAXs_50_Pos_2988	C29H33N3O10	[M + H]+	C29H33N3O10	Alkaloids	0.7758997082710266	Nucleosides	0.6612857580184937	Pyrimidine nucleos(t)ides	0.5597401857376099	Pyrimidine nucleosides	0.7142348289489746					Pyrimidine nucleosides	0.7142348289489746	Nucleosides, nucleotides, and analogues	0.5900916457176208	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Pyrimidine nucleosides; Ureas; Carboxylic acid derivatives; Carboxylic acid esters; Diazines; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1153_6_Brassimet_Leaves_PAXs_3_Neg_566	C24H37N11O7S	[M - H]-	C24H37N11O7S	Amino acids and Peptides	0.9310778379440308	Small peptides	0.89994877576828	Tripeptides	0.8064393401145935	Oligopeptides	0.641272783279419	Peptides	0.9974700212478638	Amino acids, peptides, and analogues	0.999950647354126	Carboxylic acids and derivatives	0.9998817443847656	Organic acids and derivatives	0.9999953508377075	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Thioethers; Carboxylic acids; Alkylthiols; Thia fatty acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Alpha amino acid amides; N-acyl-alpha amino acids; Benzenoids; Amines; Primary amines; Thiols; Carboximidamides; Sulfenyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Methionine and derivatives; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Phenylalanine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
2327_6_Brassimet_Leaves_PAXs_51_Pos_3117	C21H18N4O2	[M + H]+	C21H18N4O2	Alkaloids	0.9976626634597778	Tryptophan alkaloids	0.7716334462165833	Carboline alkaloids	0.9294233322143555	Alpha amino acids and derivatives	0.6347230076789856	Amino acids and derivatives	0.8984654545783997	Amino acids, peptides, and analogues	0.9018226265907288	Carboxylic acids and derivatives	0.9980617165565491	Organic acids and derivatives	0.9993706345558167	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyridines and derivatives; Pyrroles; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Harmala alkaloids; Pyridoindoles; Pyridinecarboxylic acids and derivatives; Primary carboxylic acid amides; Secondary carboxylic acid amides; Beta carbolines; Benzene and substituted derivatives; Benzenoids; Amines; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; 2-heteroaryl carboxamides; Chemical entities
2177_6_Brassimet_Leaves_PAXs_49_Pos_2899	C43H90NO6	[M + H3N + H]+	C43H93N2O6	Fatty acids	0.884272038936615	Fatty esters	0.1702364683151245	Labdane diterpenoids	0.05025342479348183	Carboxylic acid esters	0.5687344074249268	Carboxylic acid esters	0.5687344074249268	Carboxylic acid derivatives	0.8845839500427246	Carboxylic acids and derivatives	0.914944052696228	Organic acids and derivatives	0.9054497480392456	Organic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
435_6_Brassimet_Leaves_PAXs_16_Pos_4077	C10H15N7O13	[M + H]+	C10H15N7O13	Carbohydrates	0.9427222013473511	Nucleosides	0.607066810131073	Purine nucleos(t)ides	0.28567007184028625	Aspartic acid and derivatives	0.9495798945426941	Amino acids and derivatives	0.9941470623016357	Amino acids, peptides, and analogues	0.9941843152046204	Carboxylic acids and derivatives	0.9989098310470581	Organic acids and derivatives	0.9999902248382568	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acids; Pentoses; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Amines; Primary amines; Tetrahydrofurans; Ortho amides; Carboximidamides; Organic 1,3-dipolar compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Aspartic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Organic nitroso compounds; Chemical entities
1922_6_Brassimet_Leaves_PAXs_44_Pos_2417	C9H16N6O5S	[M + H]+	C9H16N6O5S	Alkaloids	0.8079555034637451	Histidine alkaloids	0.15332715213298798	Imidazole alkaloids	0.11237221956253052	Alpha amino acids	0.5575437545776367	Amino acids and derivatives	0.7000463604927063	Amino acids, peptides, and analogues	0.695807933807373	Carboxylic acids and derivatives	0.7810624837875366	Organic acids and derivatives	0.9490222334861755	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Sulfenyl compounds; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
741_6_Brassimet_Leaves_PAXs_22_Pos_4455	C13H23N9O6	[M + H]+	C13H23N9O6	Carbohydrates	0.8310445547103882	Nucleosides	0.5959652066230774	Purine nucleos(t)ides	0.2596116065979004	Alpha amino acids and derivatives	0.8975265622138977	Amino acids and derivatives	0.8857179284095764	Amino acids, peptides, and analogues	0.881144642829895	Carboxylic acids and derivatives	0.8581174612045288	Organic acids and derivatives	0.9496851563453674	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosylamines; Substituted imidazoles; Amines; Primary amines; Imidolactams; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1648_6_Brassimet_Leaves_PAXs_39_Pos_2005	C16H17NO7	[M + H]+	C16H17NO7	Alkaloids	0.7789013385772705	Tryptophan alkaloids	0.6038379073143005	Simple indole alkaloids	0.6641589403152466	Hexoses	0.8990017771720886	Monosaccharides	0.9763891100883484	Carbohydrates and carbohydrate conjugates	0.9470635652542114	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrroles; Alcohols and polyols; Indoles and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Carbonyl compounds; Oxanes; Substituted pyrroles; Polyols; Benzenoids; Indoles; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1399_6_Brassimet_Leaves_PAXs_34_Pos_731	C11H18N2O4	[M + H]+	C11H18N2O4	Amino acids and Peptides	0.7596422433853149	Small peptides	0.516089141368866	Simple diketopiperazine alkaloids	0.5242582559585571	Alpha amino acids and derivatives	0.8429082632064819	Amino acids and derivatives	0.8960950970649719	Amino acids, peptides, and analogues	0.9058731198310852	Carboxylic acids and derivatives	0.9955254197120667	Organic acids and derivatives	0.9994608759880066	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Piperazines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Dioxopiperazines; Carbonyl compounds; Diazinanes; 2,5-dioxopiperazines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
