id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
102_1_Brassimet_Roots_Neg-POS_PAXs_10_p1826	C16H18N4O5	[M + K]+	Alkaloids	0.7409684062004089	Pseudoalkaloids	0.5488426685333252	Dipeptides	0.44925591349601746	Benzoic acid esters	0.7490265965461731	Benzoic acid esters	0.7490265965461731	Benzoic acids and derivatives	0.9261364936828613	Benzene and substituted derivatives	0.9887986779212952	Benzenoids	0.9990878105163574	Organic compounds; Organoheterocyclic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Azoles; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
488_1_Brassimet_Roots_Neg-POS_PAXs_17_p1144	C15H16N2O5	[M + Na]+	Alkaloids	0.948006272315979	Anthranilic acid alkaloids	0.44288137555122375	Quinoline alkaloids	0.04634690657258034	Anisoles	0.8788977861404419			Anisoles	0.8788977861404419	Phenol ethers	0.8953227400779724	Benzenoids	0.9995530247688293	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Organic oxides; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
331_1_Brassimet_Roots_Neg-POS_PAXs_14_p2545	C14H17NO6S	[M + H]+	Amino acids and Peptides	0.9339668154716492	Small peptides	0.3934803605079651	Aminoacids	0.049143679440021515	Alpha amino acids and derivatives	0.664238452911377	Amino acids and derivatives	0.6222018003463745	Amino acids, peptides, and analogues	0.6166953444480896	Carboxylic acids and derivatives	0.9774927496910095	Organic acids and derivatives	0.9893968105316162	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Monosaccharides; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Benzenoids; Sulfenyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
543_1_Brassimet_Roots_Neg-POS_PAXs_18_p1793	C9H15NO4P2S	[M + H]+	Amino acids and Peptides	0.37707334756851196	Small peptides	0.7375285029411316	Phenylalanine-derived alkaloids	0.24780799448490143	Benzene and substituted derivatives	0.904866635799408					Benzene and substituted derivatives	0.904866635799408	Benzenoids	0.9215328097343445	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Organothiophosphorus compounds; Benzene and substituted derivatives; Benzenoids; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
835_1_Brassimet_Roots_Neg-POS_PAXs_23_p1279	C4H8N2O13S4	[M + K]+	Amino acids and Peptides	0.9856276512145996	Small peptides	0.949313759803772	Aminoacids	0.5880021452903748	Alpha amino acids	0.9074910879135132	Amino acids and derivatives	0.9978098273277283	Amino acids, peptides, and analogues	0.9974601864814758	Carboxylic acids and derivatives	0.9630628824234009	Organic acids and derivatives	0.9999645948410034	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Organic sulfuric acids and derivatives; Monoalkylamines; Carboxylic acids; Carbonyl compounds; Organic thiosulfuric acids and derivatives; Alpha amino acids; Amines; Primary amines; Sulfenyl compounds; S-alkyl thiosulfates; Organic oxides; Hydrocarbon derivatives; Amino acids; Cysteine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1_1_Brassimet_Roots_Neg-POS_PAXs_0_n713	C8H4N4O7S4	[M - H]-	Amino acids and Peptides	0.8182952404022217	Small peptides	0.8508120775222778	Aminoacids	0.7330237030982971	Alpha amino acids and derivatives	0.5145471692085266	Amino acids and derivatives	0.45392143726348877	Amino acids, peptides, and analogues	0.45977139472961426	Carboxylic acids and derivatives	0.7508559823036194	Organic acids and derivatives	0.9975243210792542	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organosulfonic acids; Carboxylic acids; Carbonyl compounds; Sulfenyl compounds; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
334_1_Brassimet_Roots_Neg-POS_PAXs_14_p1241	C13H17N6O2PS	[M + H]+	Alkaloids	0.9668157696723938	Pseudoalkaloids	0.5330514907836914	Purine alkaloids	0.6166506409645081	Diarylthioethers	0.7402594685554504	Diarylthioethers	0.7402594685554504	Aryl thioethers	0.8237998485565186	Thioethers	0.8896840214729309	Organosulfur compounds	0.9624423384666443	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Purines and purine derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Thioethers; Aminopyrimidines and derivatives; Diazines; Imidazopyrimidines; N-substituted imidazoles; Amines; Primary amines; Sulfenyl compounds; 6-thiopurines; Diarylthioethers; Imidolactams; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Aryl thioethers; Organic nitrogen compounds; Chemical entities
823_1_Brassimet_Roots_Neg-POS_PAXs_23_p2247	C11H12N2O3	[M + H]+	Alkaloids	0.9253856539726257	Tryptophan alkaloids	0.4869193732738495	Simple indole alkaloids	0.5587683320045471	Indoles	0.5733938813209534			Indoles	0.5733938813209534	Indoles and derivatives	0.744114339351654	Organoheterocyclic compounds	0.994963526725769	Organic compounds; Organoheterocyclic compounds; Pyrroles; Ketones; Alkyl aryl ethers; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Substituted pyrroles; Benzenoids; Amines; Indoles; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1075_1_Brassimet_Roots_Neg-POS_PAXs_7_p4727	C23H42N4O18S3	[M + H]+	Carbohydrates	0.8882511854171753	Aminosugars and aminoglycosides	0.5084381699562073	Aminoglycosides	0.23538196086883545	Alpha amino acids and derivatives	0.6540531516075134	Amino acids and derivatives	0.8462389707565308	Amino acids, peptides, and analogues	0.8695348501205444	Carboxylic acids and derivatives	0.8636391162872314	Organic acids and derivatives	0.9995051622390747	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Organic sulfuric acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Dialkylamines; Polyols; Amines; Secondary amines; Cyclitols and derivatives; Cyclohexanols; Organic disulfides; Sulfenyl compounds; Alkyl sulfates; Organic oxides; Dialkyldisulfides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
464_1_Brassimet_Roots_Neg-POS_PAXs_17_p1413	C7H15N4O3PS	[M + H]+	Alkaloids	0.7830779552459717	Pseudoalkaloids	0.5263572931289673	Purine alkaloids	0.23999877274036407	Aminopyrimidines and derivatives	0.8436961770057678	Aminopyrimidines and derivatives	0.8436961770057678	Pyrimidines and pyrimidine derivatives	0.20820902287960052	Diazines	0.06585609912872314	Organoheterocyclic compounds	0.9994681477546692	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organophosphorus compounds; Azoles; Aminopyrimidines and derivatives; Organic thiophosphoric acids and derivatives; Amines; Primary amines; Sulfenyl compounds; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
595_1_Brassimet_Roots_Neg-POS_PAXs_2_n1080	C22H34N4O8S	[M - H]-	Carbohydrates	0.39508694410324097	Small peptides	0.4897579848766327	Tripeptides	0.3196377754211426	Alpha amino acid amides	0.6789567470550537	Amino acids and derivatives	0.8852707743644714	Amino acids, peptides, and analogues	0.891420304775238	Carboxylic acids and derivatives	0.9893937110900879	Organic acids and derivatives	0.9998018145561218	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Imidazolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Monosaccharides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; Amines; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1148_1_Brassimet_Roots_Neg-POS_PAXs_9_p697	C10H9NOS	[M + H]+	Alkaloids	0.9941776990890503	Tryptophan alkaloids	0.8886235356330872	Simple indole alkaloids	0.8300687670707703	Indoles	0.8078323006629944			Indoles	0.8078323006629944	Indoles and derivatives	0.9427182674407959	Organoheterocyclic compounds	0.9929538369178772	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrroles; Indoles and derivatives; Organonitrogen compounds; Organooxygen compounds; Alkylthiols; Substituted pyrroles; Benzenoids; Thiols; Indoles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
377_1_Brassimet_Roots_Neg-POS_PAXs_15_p2782	C18H18O10	[M + Na]+	Polyketides	0.8608257174491882	Diphenyl ethers (DPEs)	0.9100055694580078	Fungal DPEs	0.8963972926139832	Diphenylethers	0.6733053922653198			Diphenylethers	0.6733053922653198	Benzene and substituted derivatives	0.5032846927642822	Benzenoids	0.9698976874351501	Organic compounds; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Toluenes; Carboxylic acid derivatives; Carboxylic acid esters; Cresols; Meta cresols; Benzenediols; Benzoic acid esters; Secondary alcohols; Benzene and substituted derivatives; Polyols; Methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; 1,2-diols; Methyl esters; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Diphenylethers; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; m-Hydroxybenzoic acid esters; Chemical entities
142_1_Brassimet_Roots_Neg-POS_PAXs_10_p2347	C22H32N2O12	[M + H]+	Amino acids and Peptides	0.21876800060272217	Amino acid glycosides	0.9041712880134583	Cyanogenic glycosides	0.8388156890869141	Disaccharides	0.9309150576591492	Disaccharides	0.9309150576591492	Carbohydrates and carbohydrate conjugates	0.9998358488082886	Organooxygen compounds	1.0	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Pyrroles; Alcohols and polyols; Indoles and derivatives; Ethers; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Monocarboxylic acids and derivatives; Disaccharides; Secondary alcohols; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Substituted pyrroles; Polyols; Benzenoids; Amines; Secondary amines; Alkanolamines; Indoles; Aralkylamines; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 3-alkylindoles; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
654_1_Brassimet_Roots_Neg-POS_PAXs_20_p675	C43H84NO7P	[M + H]+	Fatty acids	0.9999936819076538	Glycerophospholipids	0.9999932050704956	Glycerophosphoethanolamines	0.9946845173835754	1-alkyl,2-acylglycerophosphoethanolamines	0.758926510810852	1-alkyl,2-acylglycerophosphoethanolamines	0.758926510810852	Glycerophosphoethanolamines	0.9770458340644836	Glycerophospholipids	0.9999691247940063	Lipids and lipid-like molecules	0.9998774528503418	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Glycerolipids; Glycerophospholipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Phosphoethanolamines; Carbonyl compounds; Glycerophosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Dialkyl phosphates; 1-alkyl,2-acylglycerophosphoethanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
335_1_Brassimet_Roots_Neg-POS_PAXs_14_p2470	C22H34N4O8S	[M + K]+	Alkaloids	0.4977930784225464	Small peptides	0.4684198498725891	Tripeptides	0.2962149679660797	Alpha amino acids	0.5568158626556396	Amino acids and derivatives	0.49977943301200867	Amino acids, peptides, and analogues	0.5004607439041138	Carboxylic acids and derivatives	0.7382107973098755	Organic acids and derivatives	0.8912287950515747	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Imidazolidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Polyols; Alpha amino acids; Benzenoids; Amines; Azolidines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
831_1_Brassimet_Roots_Neg-POS_PAXs_23_p2279	C22H23NO11	[M + K]+	Amino acids and Peptides	0.5887230038642883	Tryptophan alkaloids	0.8851802349090576	Dipeptides	0.3279818594455719	N-acyl-alpha amino acids	0.5050960183143616	Amino acids and derivatives	0.922440230846405	Amino acids, peptides, and analogues	0.9255852699279785	Carboxylic acids and derivatives	0.9999653100967407	Organic acids and derivatives	0.9999992847442627	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Phenols; Lactams; Benzoic acids and derivatives; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Carboxylic acid esters; Benzoic acid esters; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; N-acyl-alpha amino acids; Benzenoids; Indoles; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; p-Hydroxybenzoic acid esters; Organic nitrogen compounds; Chemical entities
37_1_Brassimet_Roots_Neg-POS_PAXs_0_n1012	C11H22N6O7P2S2	[M - H]-	Alkaloids	0.688766598701477	Nicotinic acid alkaloids	0.6165827512741089	Pyridine alkaloids	0.6310450434684753	Thiamine phosphates	0.9636619687080383	Thiamines	0.9906660914421082	Pyrimidines and pyrimidine derivatives	0.992476761341095	Diazines	0.9913397431373596	Organoheterocyclic compounds	0.999808132648468	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Thiazoles; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Organic sulfuric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Aminopyrimidines and derivatives; Thiamines; Thiamine phosphates; Diazines; Organic pyrophosphates; Hydropyrimidines; Amines; Primary amines; 4,5-disubstituted thiazoles; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
859_1_Brassimet_Roots_Neg-POS_PAXs_3_n843	C29H30N5O12PS	[M - H]-	Fatty acids	0.13226550817489624	Fatty esters	0.5849987864494324	Fatty acyl CoAs	0.5341528058052063	Acyl CoAs	0.6600812077522278	Acyl CoAs	0.6600812077522278	Fatty acyl thioesters	0.6063728928565979	Fatty Acyls	0.46226966381073	Lipids and lipid-like molecules	0.28624287247657776	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Purine ribonucleoside bisphosphates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Benzoic acids and derivatives; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Organic phosphoric acids and derivatives; Phosphate esters; Azoles; Organic oxoanionic compounds; Carboxylic acid amides; Acyl CoAs; Carboxylic acid derivatives; Thiocarboxylic acids and derivatives; Coenzyme A and derivatives; Thioesters; Aminopyrimidines and derivatives; Diazines; Pentoses; Purine nucleotides; Monosaccharides; Monosaccharide phosphates; Purine ribonucleotides; Purine ribonucleoside diphosphates; Secondary alcohols; Secondary carboxylic acid amides; Imidazopyrimidines; Organic pyrophosphates; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Purine ribonucleoside 3',5'-bisphosphates; Pentose phosphates; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Thiobenzoic acids and derivatives; Benzenoids; Amines; Primary amines; Tetrahydrofurans; 6-aminopurines; Sulfenyl compounds; Fatty acyl thioesters; Alkyl phosphates; Monoalkyl phosphates; Carbothioic S-esters; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Ribonucleoside 3'-phosphates; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
800_1_Brassimet_Roots_Neg-POS_PAXs_23_p397	C12H16N6O10	[M + Na]+	Carbohydrates	0.9603325724601746	Nucleosides	0.8694216012954712	Purine nucleos(t)ides	0.7569210529327393	Purine nucleosides	0.9376267194747925					Purine nucleosides	0.9376267194747925	Nucleosides, nucleotides, and analogues	0.9797443151473999	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Azoles; Purine nucleosides; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
31_1_Brassimet_Roots_Neg-POS_PAXs_0_n364	C3H8N6O3S	[M - H]-	Amino acids and Peptides	0.6831384897232056	Small peptides	0.7801778316497803	Aminoacids	0.7234458923339844	Alpha amino acids and derivatives	0.5742377638816833	Amino acids and derivatives	0.46611642837524414	Amino acids, peptides, and analogues	0.46510836482048035	Carboxylic acids and derivatives	0.8232093453407288	Organic acids and derivatives	0.9138726592063904	Organic compounds; Organosulfur compounds; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
887_1_Brassimet_Roots_Neg-POS_PAXs_4_n183	C31H44N4O6	[M - H]-	Terpenoids	0.6246914267539978	Steroids	0.41248852014541626	Steroidal alkaloids	0.09745798259973526	Steroids and steroid derivatives	0.5463806986808777					Steroids and steroid derivatives	0.5463806986808777	Lipids and lipid-like molecules	0.6101064085960388	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Cyclic alcohols and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Benzenoids; Amines; Alkanolamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1015_1_Brassimet_Roots_Neg-POS_PAXs_6_p2236	C21H26N5O11P	[M + H]+	Alkaloids	0.6431628465652466	Nucleosides	0.4300815463066101	pteridine alkaloids	0.5817613005638123	Flavin nucleotides	0.8468415141105652					Flavin nucleotides	0.8468415141105652	Nucleosides, nucleotides, and analogues	0.9286128282546997	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrazines; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Alcohols and polyols; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Alloxazines and isoalloxazines; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Quinoxalines; Carboxylic acid derivatives; Flavins; Aminopyrimidines and derivatives; Flavin nucleotides; Diazines; Pentoses; Monosaccharides; Purine ribonucleoside monophosphates; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Polyols; Benzenoids; Amines; Primary amines; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
149_1_Brassimet_Roots_Neg-POS_PAXs_11_p2251	C12H18NO3PS	[M + H]+	Alkaloids	0.7534573078155518	Pseudoalkaloids	0.5315645933151245	Phenylalanine-derived alkaloids	0.5684261322021484	Phenoxy compounds	0.8119401931762695			Phenoxy compounds	0.8119401931762695	Benzene and substituted derivatives	0.8939741253852844	Benzenoids	0.9570860862731934	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic thiophosphoric acids and derivatives; Thiophosphoric acid esters; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
389_1_Brassimet_Roots_Neg-POS_PAXs_15_p1079	C20H18N2O2	[M + H]+	Alkaloids	0.9939762353897095	Tryptophan alkaloids	0.9608515501022339	Carboline alkaloids	0.3281637728214264	Indoles	0.8777271509170532			Indoles	0.8777271509170532	Indoles and derivatives	0.9135717749595642	Organoheterocyclic compounds	0.9970138072967529	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Pyrroles; Alkyl aryl ethers; Anisoles; Indoles and derivatives; Ethers; Organonitrogen compounds; Organooxygen compounds; Nitriles; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Indoles; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
928_1_Brassimet_Roots_Neg-POS_PAXs_4_n18	C2H4N4O8P2S	[M - H]-	Amino acids and Peptides	0.5227847695350647	Small peptides	0.29383325576782227	Aminoacids	0.259562611579895	Phosphate esters	0.6364879608154297			Phosphate esters	0.6364879608154297	Organic phosphoric acids and derivatives	0.7609058022499084	Organic acids and derivatives	0.9998026490211487	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
609_1_Brassimet_Roots_Neg-POS_PAXs_2_n560	C17H19NO7S	[M - H]-	Amino acids and Peptides	0.72231125831604	Amino acid glycosides	0.2265939563512802	Thiodiketopiperazine alkaloids	0.23153802752494812	Phenols	0.5528830289840698					Phenols	0.5528830289840698	Benzenoids	0.9552597999572754	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Alcohols and polyols; Phenols; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Oxanes; Benzene and substituted derivatives; Polyols; Benzenoids; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
