id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
625_1_Brassimet_Roots_Neg-POS_PAXs_2_n333	C13H18N8O13	[M - H]-	C13H18N8O13	Carbohydrates	0.7869152426719666	Nucleosides	0.8004511594772339	Purine nucleos(t)ides	0.7608582973480225	Purine nucleosides	0.9303451776504517					Purine nucleosides	0.9303451776504517	Nucleosides, nucleotides, and analogues	0.6995398998260498	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Hypoxanthines; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Azoles; Purine nucleosides; Purinones; Aminopyrimidines and derivatives; Diazines; Pentoses; 6-oxopurines; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; Organic 1,3-dipolar compounds; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Organic nitroso compounds; Chemical entities
1186_2_Brassimet_Roots_Neg-POS_PAXs_0_n123	C23H16N8O17P2S6	[M - H]-	C23H16N8O17P2S6	Alkaloids	0.5591270923614502	Nicotinic acid alkaloids	0.11572146415710449	Cephalosporins	0.5575998425483704	Benzenesulfonic acids and derivatives	0.8089281916618347			Benzenesulfonic acids and derivatives	0.8089281916618347	Benzene and substituted derivatives	0.662068784236908	Benzenoids	0.9496825933456421	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Benzenesulfonic acids and derivatives; Pyrimidines and pyrimidine derivatives; Pyridines and derivatives; Thiazoles; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Azo compounds; Azoles; Sulfonyls; Organosulfonic acids; Aminopyrimidines and derivatives; Diazines; Pyridine carboxaldehydes; Arylsulfonic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Amines; Primary amines; Arylsufonic acids; 1-sulfo,2-unsubstituted aromatic compounds; Sulfenyl compounds; Alkyl phosphates; Monoalkyl phosphates; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
252_1_Brassimet_Roots_Neg-POS_PAXs_13_p2446	C18H28O3S	[M + H]+	C18H28O3S	Terpenoids	0.6659554839134216	Steroids	0.9465639591217041	Androstane steroids	0.2816208004951477	Steroids and steroid derivatives	0.8111824989318848					Steroids and steroid derivatives	0.8111824989318848	Lipids and lipid-like molecules	0.8915696144104004	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Thioethers; Carbonyl compounds; Dialkylthioethers; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
906_1_Brassimet_Roots_Neg-POS_PAXs_4_n125	C7H9N3O7	[M - H]-	C7H9N3O7	Amino acids and Peptides	0.6888542175292969	Small peptides	0.7779009342193604	Aminoacids	0.6018151044845581	Alpha amino acids and derivatives	0.9206501841545105	Amino acids and derivatives	0.9158037900924683	Amino acids, peptides, and analogues	0.9143858551979065	Carboxylic acids and derivatives	0.9463307857513428	Organic acids and derivatives	0.9961673617362976	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1111_1_Brassimet_Roots_Neg-POS_PAXs_8_p1880	C12H15N7O6S	[M + H]+	C12H15N7O6S	Carbohydrates	0.987738847732544	Nucleosides	0.9757788777351379	Purine nucleos(t)ides	0.9357389807701111	Amino acids	0.757498562335968	Amino acids and derivatives	0.7170114517211914	Amino acids, peptides, and analogues	0.7047959566116333	Carboxylic acids and derivatives	0.8116213083267212	Organic acids and derivatives	0.9776935577392578	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Pyrazoles; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Amino acids and derivatives; Azoles; Monocarboxylic acids and derivatives; Sulfonyls; Carboxylic acids; Diazines; Pentoses; Monosaccharides; Imidazopyrimidines; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; Amines; Primary amines; Tetrahydrofurans; Aminosulfonyl compounds; Sulfenyl compounds; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1158_1_Brassimet_Roots_Neg-POS_PAXs_9_p1278	C10H15N5O3	[M + Na]+	C10H15N5O3	Alkaloids	0.5707277655601501	Ornithine alkaloids	0.4033161401748657	Polyamines	0.1722538322210312	Heteroaromatic compounds	0.9427065253257751					Heteroaromatic compounds	0.9427065253257751	Organoheterocyclic compounds	0.9721197485923767	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
679_1_Brassimet_Roots_Neg-POS_PAXs_20_p2556	C36H74O10	[M + H3N + H]+	C36H77NO10	Fatty acids	0.9741290211677551	Glycerolipids	0.8400892615318298	Triacylglycerols	0.18841975927352905	Fatty alcohols	0.6217246651649475			Fatty alcohols	0.6217246651649475	Fatty Acyls	0.886687695980072	Lipids and lipid-like molecules	0.996399998664856	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Organic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dialkyl ethers; Carboxylic acid esters; Fatty alcohols; Secondary alcohols; Glycerol ethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
41_1_Brassimet_Roots_Neg-POS_PAXs_0_n390	C15H28N7O10PS2	[M - H]-	C15H28N7O10PS2	Carbohydrates	0.3620572090148926	Guanidine alkaloids	0.37517479062080383	Pyrimidine nucleos(t)ides	0.2957782447338104	Organic pyrophosphates	0.7795704007148743			Organic pyrophosphates	0.7795704007148743	Organic oxoanionic compounds	0.7240611910820007	Organic oxygen compounds	0.9999988079071045	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Organic sulfuric acids and derivatives; Phosphate esters; Organic oxoanionic compounds; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Organic pyrophosphates; Hydropyrimidines; Amines; Primary amines; Alkyl phosphates; Monoalkyl phosphates; Dialkylthioethers; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1136_1_Brassimet_Roots_Neg-POS_PAXs_9_p2630	C11H18N8O6S3	[M + H]+	C11H18N8O6S3	Amino acids and Peptides	0.6185712218284607	Small peptides	0.2620946764945984	Aminoacids	0.07906458526849747	Azoles	0.9419291615486145					Azoles	0.9419291615486145	Organoheterocyclic compounds	0.9994718432426453	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Sulfonyls; Carboxylic acids; Organosulfonamides; Amines; Aminosulfonyl compounds; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
254_1_Brassimet_Roots_Neg-POS_PAXs_13_p2348	C14H15N3O8S	[M + H]+	C14H15N3O8S	Amino acids and Peptides	0.9880974888801575	β-lactams	0.9714127779006958	Penicillins	0.5474364161491394	N-acyl-alpha amino acids and derivatives	0.8592512607574463	Amino acids and derivatives	0.9663713574409485	Amino acids, peptides, and analogues	0.9642465114593506	Carboxylic acids and derivatives	0.9798730611801147	Organic acids and derivatives	0.9993211030960083	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Azetidines; Beta lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfonyls; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Primary amines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
219_1_Brassimet_Roots_Neg-POS_PAXs_12_p591	C29H37NO14	[M + H]+	C29H37NO14	Shikimates and Phenylpropanoids	0.8895733952522278	Lignans	0.7564261555671692	Furofuranoid lignans	0.16010616719722748	Alkyl glycosides	0.8094964027404785	Alkyl glycosides	0.8094964027404785	Fatty acyl glycosides	0.767787754535675	Fatty Acyls	0.9303436279296875	Lipids and lipid-like molecules	0.903126060962677	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Indolecarboxylic acids and derivatives; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Amines; Fatty acyl glycosides of mono- and disaccharides; Aralkylamines; Fatty Acyls; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
290_1_Brassimet_Roots_Neg-POS_PAXs_13_p721	C10H9NO	[M + H]+	C10H9NO	Alkaloids	0.9974740147590637	Tryptophan alkaloids	0.6151006817817688	Quinoline alkaloids	0.7238326072692871	Quinolines and derivatives	0.9496573209762573					Quinolines and derivatives	0.9496573209762573	Organoheterocyclic compounds	0.9999860525131226	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Organooxygen compounds; Quinolines and derivatives; Phenol ethers; Benzenoids; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
302_1_Brassimet_Roots_Neg-POS_PAXs_14_p1180	C16H30N5O3PS	[M + Na]+	C16H30N5O3PS	Alkaloids	0.9460209608078003	Nicotinic acid alkaloids	0.15616092085838318	Pyridine alkaloids	0.1657269150018692	Aminopyrimidines and derivatives	0.9927616715431213	Aminopyrimidines and derivatives	0.9927616715431213	Pyrimidines and pyrimidine derivatives	0.9905589818954468	Diazines	0.9849784970283508	Organoheterocyclic compounds	0.9994533658027649	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Thioethers; Aminopyrimidines and derivatives; Diazines; Amines; Primary amines; Dialkylthioethers; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
607_1_Brassimet_Roots_Neg-POS_PAXs_2_n168	C12H15NO3	[M - H]-	C12H15NO3	Amino acids and Peptides	0.5701246857643127	Cyclic polyketides	0.4004519283771515	3-acyl tetramic acids	0.1993873417377472	1,3-dicarbonyl compounds	0.5317559242248535	1,3-dicarbonyl compounds	0.5317559242248535	Carbonyl compounds	0.9904636144638062	Organooxygen compounds	0.9999734163284302	Organic oxygen compounds	0.9999449253082275	Organic compounds; Ketones; 1,3-dicarbonyl compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid imides; Secondary carboxylic acid amides; Carbonyl compounds; Dicarboximides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
245_1_Brassimet_Roots_Neg-POS_PAXs_12_p897	C7H8NO2	[M + Na]+	C7H8NO2	Alkaloids	0.9575034379959106	Nicotinic acid alkaloids	0.8804911971092224	Pyridine alkaloids	0.8721415400505066	Pyridinium derivatives	0.6526827812194824			Pyridinium derivatives	0.6526827812194824	Pyridines and derivatives	0.9662412405014038	Organoheterocyclic compounds	0.9860538840293884	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Ketones; Organonitrogen compounds; Organooxygen compounds; Pyridinium derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
115_1_Brassimet_Roots_Neg-POS_PAXs_10_p430	C9H9NO3	[M + H]+	C9H9NO3	Alkaloids	0.7774855494499207	Small peptides	0.6503875851631165	Aminoacids	0.47807228565216064	Gamma-keto acids and derivatives	0.6140425205230713			Gamma-keto acids and derivatives	0.6140425205230713	Keto acids and derivatives	0.3323628306388855	Organic acids and derivatives	0.9873483180999756	Organic compounds; Ketones; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Gamma-keto acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzenoids; Aryl ketones; Aryl alkyl ketones; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
374_1_Brassimet_Roots_Neg-POS_PAXs_15_p2574	C22H25N7O5S	[M + H]+	C22H25N7O5S	Alkaloids	0.8701102137565613	Tryptophan alkaloids	0.22957107424736023	Imidazole alkaloids	0.2753494083881378	Benzenoids	0.8074179291725159							Benzenoids	0.8074179291725159	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Imidazoles; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Organic 1,3-dipolar compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
394_1_Brassimet_Roots_Neg-POS_PAXs_15_p1964	C16H29N4O5S	[M + H]+	C16H29N4O5S	Alkaloids	0.36711767315864563	Small peptides	0.39752358198165894	Dipeptides	0.11872988194227219	Alpha amino acids	0.8709354400634766	Amino acids and derivatives	0.9969038367271423	Amino acids, peptides, and analogues	0.996591329574585	Carboxylic acids and derivatives	0.9906958341598511	Organic acids and derivatives	0.9999090433120728	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Dialkylamines; Benzene and substituted derivatives; Alpha amino acids; Benzenoids; Amines; Primary amines; Secondary amines; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
403_1_Brassimet_Roots_Neg-POS_PAXs_16_p917	C17H27N7O4	[M + H]+	C17H27N7O4	Alkaloids	0.9544200897216797	Pseudoalkaloids	0.3335064649581909	Purine nucleos(t)ides	0.4322004020214081	Phenol ethers	0.9837380647659302					Phenol ethers	0.9837380647659302	Benzenoids	0.9991896748542786	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Guanidines; Monoalkylamines; Secondary alcohols; 1,2-aminoalcohols; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Alkanolamines; Propargyl-type 1,3-dipolar organic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
418_1_Brassimet_Roots_Neg-POS_PAXs_16_p1733	C13H17N9O6	[M + H]+	C13H17N9O6	Alkaloids	0.551288366317749	Nucleosides	0.5826399326324463	Saxitoxins	0.3441583812236786	Pyrimidines and pyrimidine derivatives	0.6478555202484131			Pyrimidines and pyrimidine derivatives	0.6478555202484131	Diazines	0.7399982810020447	Organoheterocyclic compounds	0.996292233467102	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Azoles; Diazines; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Organic salts; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
776_1_Brassimet_Roots_Neg-POS_PAXs_22_p2265	C17H20N6O10S	[M + H]+	C17H20N6O10S	Amino acids and Peptides	0.785901665687561	β-lactams	0.9164878726005554	Cephalosporins	0.23691442608833313	N-acyl-alpha amino acids and derivatives	0.9655345678329468	Amino acids and derivatives	0.9447504281997681	Amino acids, peptides, and analogues	0.9388275146484375	Carboxylic acids and derivatives	0.8773787617683411	Organic acids and derivatives	0.9979248046875	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Azetidines; Beta lactams; Monobactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; 2,4-disubstituted thiazoles; Organic oxides; 2-amino-1,3-thiazoles; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1070_1_Brassimet_Roots_Neg-POS_PAXs_7_p1816	C22H32N2O5S2	[M + H]+	C22H32N2O5S2	Alkaloids	0.9156298637390137	Lysine alkaloids	0.4362638592720032	Phenylalanine-derived alkaloids	0.318131685256958	Benzenesulfonamides	0.9338303208351135			Benzenesulfonamides	0.9338303208351135	Benzene and substituted derivatives	0.7397605776786804	Benzenoids	0.9962642788887024	Organic compounds; Organosulfur compounds; Benzenesulfonamides; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Organosulfonamides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
107_1_Brassimet_Roots_Neg-POS_PAXs_10_p1063	C26H27N7O12	[M + H]+	C26H27N7O12	Carbohydrates	0.6232268810272217	Nucleosides	0.8361172676086426	Purine nucleos(t)ides	0.6975158452987671	Alpha amino acids and derivatives	0.8078915476799011	Amino acids and derivatives	0.6162961721420288	Amino acids, peptides, and analogues	0.63060462474823	Carboxylic acids and derivatives	0.9839215278625488	Organic acids and derivatives	0.9982865452766418	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Imidazoles; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Benzoic acids and derivatives; Methoxyphenols; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Benzoyl derivatives; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Diazines; Benzoic acid esters; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Phenol ethers; Methoxybenzoic acids and derivatives; M-methoxybenzoic acids and derivatives; Benzenoids; Benzoic acids; Tetrahydrofurans; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
984_1_Brassimet_Roots_Neg-POS_PAXs_5_p2399	C16H23NO5	[M + H]+	C16H23NO5	Shikimates and Phenylpropanoids	0.9880788922309875	Phenylpropanoids (C6-C3)	0.913282036781311	Cinnamic acids and derivatives	0.9820654988288879	Coumaric acids and derivatives	0.9676916003227234	Coumaric acids and derivatives	0.9676916003227234	Hydroxycinnamic acids and derivatives	0.9144120812416077	Cinnamic acids and derivatives	0.9654932618141174	Phenylpropanoids and polyketides	0.9943380951881409	Organic compounds; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Anisoles; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Acyl cholines; Cinnamic acids and derivatives; Quaternary ammonium salts; Cholines; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Cinnamic acid esters; Organic cations; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic salts; Fatty Acyls; Organic oxides; Methoxybenzenes; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities
185_1_Brassimet_Roots_Neg-POS_PAXs_11_p2590	C22H19N3O5	[M + H]+	C22H19N3O5	Alkaloids	0.9715303778648376	Tryptophan alkaloids	0.6370664834976196	Carboline alkaloids	0.1293611079454422	N-acyl-alpha amino acids	0.7683982849121094	Amino acids and derivatives	0.9942830204963684	Amino acids, peptides, and analogues	0.9938162565231323	Carboxylic acids and derivatives	0.9998787641525269	Organic acids and derivatives	0.9999551773071289	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Lactones; Alpha amino acids and derivatives; Pyrroles; Alkyl aryl ethers; Phenols; Tryptamines and derivatives; Indoles and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Serotonins; Secondary carboxylic acid amides; Carbonyl compounds; Substituted pyrroles; Diazinanes; N-acyl-alpha amino acids; Benzenoids; Indoles; Organic anions; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Hydroxyindoles; 3-alkylindoles; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities
557_1_Brassimet_Roots_Neg-POS_PAXs_19_p2033	C16H24O	[M + H]+	C16H24O	Terpenoids	0.9911532998085022	Sesquiterpenoids	0.9460625648498535	Norlabdane diterpenoids	0.2140084207057953	Sesquiterpenoids	0.678492546081543			Sesquiterpenoids	0.678492546081543	Prenol lipids	0.8441832661628723	Lipids and lipid-like molecules	0.6962603330612183	Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
527_1_Brassimet_Roots_Neg-POS_PAXs_18_p829	C18H28O3	[M + H]+	C18H28O3	Fatty acids	0.43133383989334106	Octadecanoids	0.5914223194122314	12-oxophytodienoic acid metabolites	0.259805291891098	Prostaglandins and related compounds	0.8125190734863281	Prostaglandins and related compounds	0.8125190734863281	Eicosanoids	0.5393196940422058	Fatty Acyls	0.8028350472450256	Lipids and lipid-like molecules	0.7926141619682312	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Eicosanoids; Prostaglandins and related compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
151_1_Brassimet_Roots_Neg-POS_PAXs_11_p836	C11H10N2O2	[M + Na]+	C11H10N2O2	Alkaloids	0.9488965272903442	Nicotinic acid alkaloids	0.7721356153488159	Pyridine alkaloids	0.781714141368866	Benzenoids	0.8760513663291931							Benzenoids	0.8760513663291931	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
